"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt11050404","Kazakh Khanate: The Golden Throne","2019","-","111 min","6.6","Rustem Abdrashev#I. Kolyada#Prince Oak Oakleyski","Yerkebulan Daiyrov#Batyrkhan Abayevich Malikov#Anastasia Marusenko#Prince Oak Oakleyski","51","-"
"tt0020815","The Dawn Patrol","1930","Passed","108 min","7.1","Howard Hawks","Richard Barthelmess#Douglas Fairbanks Jr.#Neil Hamilton#Frank McHugh","1902","-"
"tt2325741","In the Fog","2012","Not Rated","127 min","6.7","Sergey Loznitsa","Vladimir Svirskiy#Vladislav Abashin#Sergey Kolesov#Nikita Peremotov","3229","11654"
"tt2072220","Saving General Yang","2013","Not Rated","102 min","6.3","Ronny Yu","Fan Xu#Adam Cheng#Ekin Cheng#Bo Yu","2815","-"
"tt0027664","The General Died at Dawn","1936","Approved","98 min","6.5","Lewis Milestone","Gary Cooper#Madeleine Carroll#Akim Tamiroff#Dudley Digges","1269","-"
"tt0045184","Springfield Rifle","1952","Approved","93 min","6.6","André De Toth","Gary Cooper#Phyllis Thaxter#David Brian#Paul Kelly","2145","-"
"tt0096744","84C MoPic","1989","R","95 min","6.8","Patrick Sheane Duncan","Jonathan Emerson#Nicholas Cascone#Jason Tomlins#Christopher Burgard","1872","154264"
"tt0100269","'Non', ou A Vã Glória de Mandar","1990","-","110 min","7.2","Manoel de Oliveira","Luís Miguel Cintra#Diogo Dória#Miguel Guilherme#Luís Lucas","938","-"
"tt10276554","Beshoot","2019","-","120 min","7.6","Ivan Tymchenko","Sergey Detyuk#Oleg Drach#Sergey Dzyalik#Mariya Karpenko","517","-"
"tt0045072","Red Ball Express","1952","Approved","83 min","6.3","Budd Boetticher","Jeff Chandler#Alex Nicol#Charles Drake#Judith Braun","702","-"
"tt0073679","Special Section","1975","PG","110 min","7.6","Costa-Gavras","Louis Seigner#Roland Bertin#Michael Lonsdale#Ivo Garrani","1404","-"
"tt0104645","Kshatriya","1993","-","187 min","5.9","J.P. Dutta","Sunil Dutt#Dharmendra#Vinod Khanna#Rakhee Gulzar","664","-"
"tt0071973","Hell River","1974","PG","102 min","5.4","Stole Jankovic","Rod Taylor#Adam West#Brioni Farrell#Velimir 'Bata' Zivojinovic","318","-"
"tt0079497","Operation Leopard","1980","-","96 min","5.6","Raoul Coutard","Bruno Cremer#Jacques Perrin#Laurent Malet#Pierre Vaneck","358","-"
"tt5609734","Bye Bye Germany","2017","-","102 min","6.5","Sam Garbarski","Moritz Bleibtreu#Antje Traue#Tim Seyfi#Mark Ivanir","1666","73730"
