"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0417741","Harry Potter and the Half-Blood Prince","2009","PG","153 min","7.6","David Yates","Daniel Radcliffe#Emma Watson#Rupert Grint#Michael Gambon","554044","301959197"
"tt3521164","Moana","2016","PG","107 min","7.6","Ron Clements#John Musker#Don Hall#Chris Williams","Auli'i Cravalho#Dwayne Johnson#Rachel House#Temuera Morrison","343025","248757044"
"tt0267913","Scooby-Doo","2002","PG","86 min","5.2","Raja Gosnell","Matthew Lillard#Freddie Prinze Jr.#Sarah Michelle Gellar#Linda Cardellini","116740","153288182"
"tt1524930","Vacation","2015","R","99 min","6.1","John Francis Daley#Jonathan Goldstein","Ed Helms#Christina Applegate#Skyler Gisondo#Steele Stebbins","114944","58884188"
"tt0387808","Idiocracy","2006","R","84 min","6.5","Mike Judge","Luke Wilson#Maya Rudolph#Dax Shepard#Terry Crews","167228","438653"
"tt8097030","Turning Red","2022","PG","100 min","7","Domee Shi","Rosalie Chiang#Sandra Oh#Ava Morse#Hyein Park","127316","-"
"tt0117500","The Rock","1996","R","136 min","7.4","Michael Bay","Sean Connery#Nicolas Cage#Ed Harris#John Spencer","342892","134069511"
"tt0382932","Ratatouille","2007","G","111 min","8.1","Brad Bird#Jan Pinkava","Brad Garrett#Lou Romano#Patton Oswalt#Ian Holm","748834","206445654"
"tt3480822","Black Widow","2021","PG-13","134 min","6.7","Cate Shortland","Scarlett Johansson#Florence Pugh#David Harbour#Rachel Weisz","385960","183651655"
"tt9376612","Shang-Chi and the Legend of the Ten Rings","2021","PG-13","132 min","7.4","Destin Daniel Cretton","Simu Liu#Awkwafina#Tony Chiu-Wai Leung#Ben Kingsley","389332","224543292"
"tt2294629","Frozen","2013","PG","102 min","7.4","Chris Buck#Jennifer Lee","Kristen Bell#Idina Menzel#Jonathan Groff#Josh Gad","632030","400738009"
"tt0102057","Hook","1991","PG","142 min","6.8","Steven Spielberg","Dustin Hoffman#Robin Williams#Julia Roberts#Bob Hoskins","259197","119654823"
"tt1663202","The Revenant","2015","R","156 min","8","Alejandro G. Iñárritu","Leonardo DiCaprio#Tom Hardy#Will Poulter#Domhnall Gleeson","814804","183637894"
"tt1596342","Disenchanted","2022","PG","119 min","5.6","Adam Shankman","Amy Adams#Patrick Dempsey#Maya Rudolph#Gabriella Baldacchino","21039","-"
"tt0062512","You Only Live Twice","1967","PG","117 min","6.8","Lewis Gilbert","Sean Connery#Akiko Wakabayashi#Mie Hama#Tetsurô Tanba","111800","43084787"
"tt1840309","Divergent","2014","PG-13","139 min","6.6","Neil Burger","Shailene Woodley#Theo James#Kate Winslet#Jai Courtney","466121","150947895"
"tt0120915","Star Wars: Episode I - The Phantom Menace","1999","PG","136 min","6.5","George Lucas","Ewan McGregor#Liam Neeson#Natalie Portman#Jake Lloyd","813516","474544677"
"tt2948356","Zootopia","2016","PG","108 min","8","Byron Howard#Rich Moore#Jared Bush","Ginnifer Goodwin#Jason Bateman#Idris Elba#Jenny Slate","506562","341268248"
"tt0424095","Flushed Away","2006","PG","85 min","6.6","David Bowers#Sam Fell","Hugh Jackman#Kate Winslet#Ian McKellen#Jean Reno","129560","64665672"
"tt0418279","Transformers","2007","PG-13","144 min","7","Michael Bay","Shia LaBeouf#Megan Fox#Josh Duhamel#Tyrese Gibson","644822","319246193"
"tt11116912","Troll","2022","TV-14","101 min","5.8","Roar Uthaug","Ine Marie Wilmann#Kim Falck#Mads Sjøgård Pettersen#Gard B. Eidsvold","41365","-"
"tt0368891","National Treasure","2004","PG","131 min","6.9","Jon Turteltaub","Nicolas Cage#Diane Kruger#Justin Bartha#Sean Bean","338858","173008894"
"tt2488496","Star Wars: Episode VII - The Force Awakens","2015","PG-13","138 min","7.8","J.J. Abrams","Daisy Ridley#John Boyega#Oscar Isaac#Domhnall Gleeson","937714","936662225"
"tt0117060","Mission: Impossible","1996","PG-13","110 min","7.1","Brian De Palma","Tom Cruise#Jon Voight#Emmanuelle Béart#Henry Czerny","432805","180981856"
"tt5108870","Morbius","2022","PG-13","104 min","5.2","Daniel Espinosa","Jared Leto#Matt Smith#Adria Arjona#Jared Harris","130990","-"
"tt7846844","Enola Holmes","2020","PG-13","123 min","6.6","Harry Bradbeer","Millie Bobby Brown#Henry Cavill#Sam Claflin#Helena Bonham Carter","198558","-"
"tt0073195","Jaws","1975","PG","124 min","8.1","Steven Spielberg","Roy Scheider#Robert Shaw#Richard Dreyfuss#Lorraine Gary","613973","260000000"
"tt0363771","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","2005","PG","143 min","6.9","Andrew Adamson","Tilda Swinton#Georgie Henley#William Moseley#Skandar Keynes","405171","291709845"
"tt0114709","Toy Story","1995","G","81 min","8.3","John Lasseter","Tom Hanks#Tim Allen#Don Rickles#Jim Varney","1002538","191796233"
"tt0371746","Iron Man","2008","PG-13","126 min","7.9","Jon Favreau","Robert Downey Jr.#Gwyneth Paltrow#Terrence Howard#Jeff Bridges","1067971","318412101"
