"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt2097333","A.C.O.R.N.S.: Operation Crackdown","2015","PG","83 min","3.6","Ross Venokur","Jason Jones#Will Forte#John Leguizamo#Samantha Bee","419","-"
"tt8925540","Racetime","2018","PG","89 min","5.5","Benoît Godbout#Jean-François Pouliot#François Brisson","Hélène Bourgeois Leclerc#Mehdi Bousaidan#Ludivine Reding#Mariloup Wolfe","545","1874783"
"tt1468843","Pokémon: Arceus and the Jewel of Life","2009","TV-Y7","95 min","6.3","Kunihiko Yuyama","Sarah Natochenny#Michele Knotz#Emily Bauer#James Carter Cathcart","2628","-"
"tt8100900","Code Geass: Lelouch of the Rebellion I - Initiation","2017","-","135 min","7.3","Gorô Taniguchi","Jun Fukuyama#Takahiro Sakurai#Yukana#Ami Koshimizu","566","-"
"tt3830998","Lupin the Third: The Gravestone of Daisuke Jigen","2014","-","51 min","7.2","Takeshi Koike","Richard Epcar#Akio Hirose#Kiyoshi Kobayashi#Kan'ichi Kurita","886","-"
"tt11488024","Os Demónios do Meu Avô","2022","-","90 min","7.5","Nuno Beato","Nuno Lopes#Victoria Guerra#Ana Sofia Martins#Celso Bugallo","37","-"
"tt14974602","The Everlasting Story","2021","-","90 min","5.7","Andrey Kolpin","Yuliya Aleksandrova#Pavel Barshak#Daniil Eldarov#Yuriy Galtsev","137","-"
"tt6434368","Trash","2020","-","88 min","5.3","Francesco Dafano#Luca Della Grotta","Rossy de Palma#Dave Willis#Marc Thompson#Tyler Bunch","258","-"
"tt2171416","Life's a Jungle: Africa's Most Wanted","2012","PG","101 min","1.6","Robert D. Hanna","Robert D. Hanna#Jeffrey Lee Hollis#Richard Buck Junior#Melissa Lattari","489","-"
"tt0498525","Lissi und der wilde Kaiser","2007","-","85 min","5.1","Michael Herbig","Lotte Ledl#Waldemar Kobus#Christian Tramitz#Rick Kavanian","4319","-"
"tt19872700","Animator vs. Animation V","2020","-","31 min","9.1","Alan Becker","Alan Becker","36","-"
"tt1147521","Doraemon: Nobita and the Tin Labyrinth","1993","-","100 min","7","Tsutomu Shibayama","Nobuyo Ôyama#Noriko Ohara#Michiko Nomura#Kaneta Kimotsuki","462","-"
