"movie_id","movie_name","year","certificate","runtime","rating","director","star","votes","gross(in $)"
"tt0038864","Queen of Burlesque","1946","Approved","70 min","6","Sam Newfield","Evelyn Ankers#Carleton G. Young#Marion Martin#Craig Reynolds","41","-"
"tt8375760","Hong Kong Rescue","2018","-","94 min","5.2","Yijun Liu","Taishen Cheng#Bingyan Yan#Yao Chai#Xiaoxue Chen","22","-"
"tt0035863","False Faces","1943","-","58 min","6","George Sherman","Stanley Ridges#William Henry#Rex Williams#Veda Ann Borg","30","-"
"tt0477625","Dragon's Egg","1995","-","95 min","6.7","Talivaldis Margévics","Indra Burkovska#Vladimir Chepurov#Juris Gornavs#Normunds Laizans","11","-"
"tt2127303","Klip 3GP","2011","-","80 min","4.5","Aidilfitri Mohamed Yunos","Zahiril Adzim#Sara Ali#Fikree Bakar#Mimie One Nation Emcee","45","-"
"tt0175912","Mi novia es un fantasma","1944","-","75 min","7.4","Francisco Múgica","Pepe Iglesias#Mirtha Legrand#Nuri Montsé#Osvaldo Miranda","15","-"
"tt4150196","U.F.O","2012","-","91 min","4","Kong Quee-Hyun","Lee Joo-seung#Chang-hwan Kim#Tae-Yoon Kim#Eun-ah Seo","17","-"
"tt6331622","DranDeh (another story from Saeed Shad)","2016","-","-","9.1","Ijaz Baloch","Saeed Shad#Khalil Faqeer#Nadil Baloch#Ijaz Baloch","9","-"
"tt1931412","Cryptogram","2013","-","94 min","-","Gary O. Bennett","T. Lynn Eanes#Darleen Wall#Jane Needleman#Kari Ensminger","-","-"
"tt5524548","7 Days, 7 Girls","2017","-","66 min","5.5","Luciano Silighini Garagnani","Carol Visconti#Ivan Brusa#Roberta Nicosia#Ellen Bergamini","12","-"
"tt1711507","The Legend of Action Man","2010","Not Rated","102 min","7","Andy Young","James McEnelly#Trey Dixon#Derek Papa#Chris Newhouse","26","-"
"tt5564566","Something in Blue","2016","-","107 min","5.8","Yunbo Li","-","44","-"
"tt5691264","Hear Me Roar","-","-","-","-","Marianna Dean","-","-","-"
"tt15654970","The Icon Who Saw You","2022","-","150 min","-","-","-","-","-"
"tt4955970","Once Upon a Time in Tehran","1999","-","90 min","8.2","Ali Hatami","Jamshid Mashayekhi#Ezzatolah Entezami#Davoud Rashidi#Mohamad Ali Keshavarz","149","-"
"tt0224597","Akuma no temari-uta","1961","-","84 min","6.2","Kunio Watanabe","Ken Takakura#Shigemi Kitahara#Takashi Kanda#Tôu Ono","11","-"
"tt14776720","Agyaatvaas","2021","-","-","-","Manoj Kumar Ricky","Simran Kaur#Manoj Kumar Ricky","-","-"
"tt10529784","Treasure Lake","-","-","-","-","Drew Dusterhoff","-","-","-"
"tt0965413","Down by the Riverside","2007","-","84 min","5.4","Brad Davison#Marama Killen","Shane Burns#Jo Eggleton#Lydia Farley#Jordan-Leigh Foulds","49","-"
"tt0229821","Utahime makai o yuku","1980","-","50 min","6","Takafumi Nagamine","Kiyose Fujiwara#Yôko Kurita","12","-"
"tt5271436","Snatched","2016","-","47 min","3.7","Rich McKee#Jodi Beth","Liana Afuni#Andrei Amarov#Amanda Sarah Baker#Geraldine Bien","15","-"
"tt0230694","Retorno a la juventud","1954","-","-","7.1","Juan Bustillo Oro","Enrique Rambal#Rosario Granados#Carlos López Moctezuma#Andrés Soler","49","-"
"tt5131124","What's in the Darkness","2015","-","100 min","6.2","Yichun Wang","Xiaotong Su#Xiao Guo#Qiwei Lu#Dan Liu","276","-"
"tt11916522","If You Really Love Her","-","-","-","-","Mabul Marulanda","Larry Weissman#Diego Landaeta#Linda Kerr#Felipe Valencia","-","-"
"tt0368704","Take Five","1998","-","95 min","2.8","Roman Cheung#Ka-Fai Wong","Athena Chu#Edmond Leung#Yiu-Cheung Lai#Tai-Lo Ma","14","-"
"tt12320764","Insular","-","-","-","-","Héctor Valdez","Alexis Díaz de Villegas#James Saintil#Paloma Palacios","-","-"
"tt12981930","A Dragon Christmas","2020","TV-G","70 min","-","James Snider","Simon Hill#Jamie Chan#Jason Ribiora#Kj Schrock","-","-"
"tt1757936","Woody Island","2010","-","76 min","8.1","Brendan Ritchie","Keagan Kang#Kate McGinniskin#Jesse Phillips#Igor Sas","21","-"
"tt11613096","Khudbudi","2022","-","120 min","9.3","Kumar Ritu Raj","Serena Walia#Heeba Shah#Suksha Gupta#Saurabh Safary","13","-"
"tt1270115","The Sanctuary","2003","-","90 min","8.2","Milos Twilight","Luis Amaya#Martin Aznar#Beba Barbare#Pompeyo Benedicto","10","-"
"tt0250639","Padchhaya","1965","-","-","-","Raja Paranjpe","Ramesh Deo#Seema Deo#Kashinath Ghanekar","-","-"
"tt2070710","Ke Ami","2009","-","139 min","5.1","Wakil Ahmed","Riaz#Ilias Kanchan#Aliraj#Prabir Mitra","26","-"
"tt0011981","The Blue Mountains Mystery","1921","-","-","-","Raymond Longford#Lottie Lyell","Marjorie Osborne#John Faulkner#Vivian Edwards#Agnes Vernon","-","-"
"tt9776024","Pitch Black Heist","-","-","-","-","Mark Schoonmaker","Steve Wilcox#Garrett Hines#Stefan Rollins","-","-"
"tt8354228","Stay Inside","-","-","90 min","-","Anthony King","Jefferson Carvey#Karlee Fatone#Anthony King#Jedaki Hill","-","-"
"tt3115772","Terminal Happiness","2013","-","90 min","-","Stanley D. Jacobs","James Bagnell#Nick Grock#Samantha Elmer#Trisha Graybill","-","-"
"tt0298384","Kindaichi shonen no jikembo: Shanghai ningyo densetsu","1997","-","116 min","6.3","Yukihiko Tsutsumi","Tsuyoshi Dômoto#Masato Furuoya#Satoshi Hashimoto#Pepe Hozumi","95","-"
"tt4882574","Hotel Infierno","2015","TV-MA","84 min","5.7","Marcos Palmieri","María Alejandra Figueroa#Diego Sampayo#Melissa Fernández#Julio Luparello","32","-"
"tt17492142","Dernière Soirée","-","-","-","-","Nicolas Dozol","Lucie Cecchi#Remi Gerard#Uma Condolo#Teddy Hardy","-","-"
"tt4875552","Mikri Arktos","2015","-","86 min","6.8","Elissavet Chronopoulou","Sofia Georgovassili#Yannis Kokiasmenos#Dioni Kourtaki","41","-"
